63,7325;75;72,370299
63,759;75;72,16619
63,7855;75;72,421327
63,812;75;72,625435
63,8385;75;72,523381
63,865;75;72,574408
63,8915;75;72,421327
63,918;75;72,778517
63,9445;75;72,319272
63,971;75;72,574408
63,9975;75;72,064136
64,024;75;72,370299
64,0505;75;72,370299
64,077;75;72,574408
64,1035;75;72,319272
64,13;75;72,625435
64,1565;75;72,778517
64,183;75;72,778517
64,2095;75;72,829544
64,236;75;72,931599
64,2625;75;72,931599
64,289;75;72,778517
64,3155;75;72,676463
64,342;75;72,574408
64,3685;75;73,033653
64,395;75;72,523381
64,4215;75;72,676463
64,448;75;72,217218
64,4745;75;72,523381
64,501;75;72,217218
64,5275;75;72,778517
64,554;75;72,370299
64,5805;75;72,982626
64,607;75;73,033653
64,6335;75;73,441871
64,66;75;73,288789
64,6865;75;73,135708
64,713;75;73,135708
64,7395;75;72,829544
64,766;75;73,390844
64,7925;75;72,778517
64,819;75;72,982626
64,8455;75;72,676463
64,872;75;72,931599
64,8985;75;72,931599
64,925;75;72,778517
64,9515;75;72,931599
64,978;75;72,421327
65,0045;75;72,523381
65,031;75;72,421327
65,0575;75;72,421327
65,084;75;72,370299
65,1105;75;72,370299
65,137;75;72,931599
65,1635;75;72,421327
65,19;75;73,186735
65,2165;75;72,72749
65,243;75;72,982626
65,2695;75;73,186735
65,296;75;72,829544
65,3225;75;73,08468
65,349;75;73,186735
65,3755;75;72,982626
65,402;75;73,186735
65,4285;75;72,931599
65,455;75;72,523381
65,4815;75;72,982626
65,508;75;72,064136
65,5345;75;72,319272
65,561;75;72,217218
65,5875;75;72,013109
65,614;75;72,115163
65,6405;75;72,217218
65,667;75;72,319272
65,6935;75;72,982626
65,72;75;72,778517
65,7465;75;73,135708
65,773;75;73,135708
65,7995;75;72,574408
65,826;75;72,880572
65,8525;75;72,217218
65,879;75;72,574408
65,9055;75;71,757973
65,932;75;72,217218
65,9585;75;71,809
65,985;75;72,523381
66,0115;75;72,217218
66,038;75;72,72749
66,0645;75;72,574408
66,091;75;73,237762
66,1175;75;73,135708
66,144;75;73,237762
66,1705;75;73,135708
66,197;75;72,72749
66,2235;75;72,625435
66,25;75;72,013109
66,2765;75;72,72749
66,303;75;72,676463
66,3295;75;71,962082
66,356;75;72,574408
66,3825;75;72,217218
66,409;75;72,319272
66,4355;75;72,370299
66,462;75;72,72749
66,4885;75;72,625435
66,515;75;72,931599
66,5415;75;72,676463
66,568;75;73,08468
66,5945;75;72,982626
66,621;75;73,237762
66,6475;75;72,880572
66,674;75;72,523381
66,7005;75;72,72749
66,727;75;72,523381
66,7535;75;72,268245
66,78;75;71,604891
66,8065;75;72,115163
66,833;75;72,013109
66,8595;75;72,370299
66,886;75;72,16619
66,9125;75;72,523381
66,939;75;72,217218
66,9655;75;72,676463
66,992;75;72,421327
67,0185;75;73,08468
67,045;75;72,472354
67,0715;75;72,268245
67,098;75;72,72749
67,1245;75;72,319272
67,151;75;72,625435
67,1775;75;72,880572
67,204;75;73,135708
67,2305;75;73,237762
67,257;75;73,186735
67,2835;75;73,390844
67,31;75;72,982626
67,3365;75;73,033653
67,363;75;72,982626
67,3895;75;72,982626
67,416;75;73,339817
67,4425;75;73,543925
67,469;75;73,850089
67,4955;75;73,850089
67,522;75;74,00317
67,5485;75;73,901116
67,575;75;73,799062
67,6015;75;73,697007
67,628;75;73,901116
67,6545;75;73,135708
67,681;75;73,492898
67,7075;75;72,829544
67,734;75;72,472354
67,7605;75;72,72749
67,787;75;72,268245
67,8135;75;72,523381
67,84;75;72,982626
67,8665;75;73,186735
67,893;75;73,288789
67,9195;75;73,08468
67,946;75;73,390844
67,9725;75;73,08468
67,999;75;73,237762
68,0255;75;72,72749
68,052;75;72,982626
68,0785;75;72,676463
68,105;75;72,574408
68,1315;75;72,778517
68,158;75;72,16619
68,1845;75;73,08468
68,211;75;72,370299
68,2375;75;73,033653
68,264;75;72,370299
68,2905;75;72,829544
68,317;75;72,523381
68,3435;75;72,574408
68,37;75;72,778517
68,3965;75;72,217218
68,423;75;72,319272
68,4495;75;72,16619
68,476;75;72,319272
68,5025;75;72,625435
